,,→ParameterNavn,Energi (kJ),"Energi, deklaration (kJ)",Energi (kcal),"Energi, deklaration (kcal)",Protein,Protein fra Aminosyrer,"Protein, deklaration",Kulhydrat difference,Tilgængelig kulhydrat,"Tilgængelig kulhydrat, deklaration",Kostfibre,Fedt,Alkohol,Salt deklaration,Aske,Tørstof,Vand,A-vitamin,Retinol,beta-Caroten,D-vitamin,D3-vitamin,D2-vitamin,25-hydroxy D3-vitamin,25-hydroxy D2-vitamin,E-vitamin,alfa-Tokoferol,beta-Tokoferol,gamma-Tokoferol,delta-Tokoferol,alfa-Tokotrienol,K1-vitamin,Thiamin (B1-vitamin),Thiamin,Riboflavin (B2-vitamin),Niacinækvivalent,Niacin,B6-vitamin,Pantotensyre,Biotin,Folat,Frit folat,B12-vitamin,C-vitamin,Ascorbinsyre,Dehydroascorbinsyre,Natrium,Kalium,Calcium,Magnesium,Rubidium,Jern,Kobber,Zink,Mangan,Krom,Molybdæn,Cobolt,Selen,Aluminium,Silicium,Bor,Fosfor,Fluor,Chlorid,Brom,Jod,Svovl,Nikkel,Kviksølv,Arsen,Cadmium,Bly,Tin,Fruktose,Galaktose,Glukose,Sum monosakkarider,Laktose,Maltose,Sakkarose,Sum disakkarider,Raffinose,Sum sukkerarter,Tilsat Sukker,Frie sukkerarter,Sorbitol,Sum sukkeralkoholer,Stivelse/Glykogen,Cellulose,Lignin,Uopløselige kostfibre,Høj molekylevægt opløselige kostfibre,Lav molekylevægt opløselige kostfibre,Crude fibre,Neutral detergent fibre,L-mælkesyre,D-mælkesyre,Mælkesyre,Citronsyre,Oxalsyre,Æblesyre,Propionsyre,Benzosyre,Sum organiske syrer,C4:0,C6:0,C8:0,C10:0,C12:0,C13:0,C14:0,C15:0,C16:0,C17:0,C18:0,C20:0,C21:0,C22:0,C23:0,C24:0,"C12:1,n-1","C14:1,n-5","C15:1,n-5","C16:1,n-7","C17:1,n-7","C18:1,n-7","C18:1,n-9","C18:1,n-12","C20:1,n-9","C20:1,n-11","C20:1,n-15","C22:1,n-9","C22:1,n-11","C24:1,n-9","C14:1,n-5,trans","C16:1,n-7,trans","C18:1,trans","C20:1,trans","C22:1,trans","C18:2,n-6","C18:2,konjugeret","C18:3,n-3","C18:3,n-6","C18:4,n-3","C20:2,n-6","C20:3,n-3","C20:3,n-6","C20:4,n-3","C20:4,n-6","C20:5,n-3","C21:5,n-3","C22:2,n-6","C22:3,n-3","C22:4,n-6","C22:5,n-3","C22:5,n-6","C22:6,n-3","C18:2,trans","C18:3,trans",Andre fedtsyrer,Sum mættede fedtsyrer,Sum enkeltumættede fedtsyrer,Sum flerumættede fedtsyrer,Sum transfedtsyrer,Sum fedtsyrer under detektionsgrænsen,Sum fedtsyrer,Sum n-3 fedtsyrer,Sum n-6 fedtsyrer,Kolesterol,Nitrogen,Isoleucin,Leucin,Lysin,Methionin,Cystin,Phenylalanin,Tyrosin,Threonin,Tryptofan,Valin,Arginin,Histidin,Alanin,Asparaginsyre,Glutaminsyre,Glycin,Prolin,Serin,Hydroxyprolin,Ornitin,Histamin,Serotonin,Cholin,Tyramin,Phenylethylamin,Putrescin,Cadaverin,Spermin,Spermidin,Sum biogene aminer,Svind,Nitrogen-til-protein faktor,Fedtsyrekonverteringsfaktor,Massefylde,,,
"Grisekød, mørbrad, afpudset, rå","Pork, tenderloin, trimmed, raw",771,484,484,115,115,"21,2","16,9","21,2","0,1","0,1","0,1","0,0","3,3","0,0","0,3","1,2","25,8","74,2","0,0","0,0","0,0","0,29","0,08",,"0,09",,"0,10","0,10",,,,,"0,0","1,13",,"0,25","8,05","4,20","0,38","0,79","2,6","2,3",,"0,6","0,0","0,0",,"100,0","480,0","8,0","25,3",,"1,02","0,10","1,83","0,01","2,10","0,00",,"10,4",,,,"220,0",,,,"1,1",,"2,2","0,13","2,00","0,04","0,20",,"0,00",,"0,00","0,00","0,00","0,00","0,00","0,00",,"0,00","0,00","0,00",,,"0,00","0,00","0,00",,,,,,,,,,,,,,,"0,00","0,00","0,00","0,00","0,00",,"0,04",,"0,68","0,03","0,38","0,00",,"0,00",,"0,01",,"0,00",,"0,06",,"0,00","1,02",,,"0,02",,"0,00","0,00","0,00",,,,,,"0,48",,"0,03",,"0,00","0,01","0,00","0,02",,,"0,01",,,,,"0,02",,"0,01",,,"0,20","1,14","1,11","0,58",,,"3,03","0,07","0,51",60,"3,40",1053,1596,1902,543,143,781,713,917,231,1155,1257,815,1223,1902,2819,985,781,849,,,,,"80,80",,,,,,,,6,"6,25","0,920",,60,Svinekød (Gris),Pork
"Knækbrød, hvede-, fint","Crispbread, knackebrot, wheat, fine",772,1684,1684,399,399,"11,3","9,9","12,4","72,0","67,2","66,1","4,8","8,4","0,0","1,0","1,9","93,6","6,4","52,2","51,0","7,0","0,00","0,00",,,,"1,40","1,40",,,,,"0,0","0,33",,"0,11","2,45","4,80","0,16",,,"84,0",,"0,0","0,0","0,0",,"394,0","147,0","116,0","64,8",470,"1,92","0,26","1,51","3,50","3,90","10,00","7,00","2,3","2,10","13,0",150,"199,0",100,690,200,"1,9",140,"52,7","0,00","0,00","6,10","0,00",,"0,20",,"0,40","0,60",,,"1,00","1,00",,"1,60","0,00","0,00",,,"61,00",,,,,,,,,,,,,,,,,,,,,"0,00",,"0,01",,"1,10",,"0,06",,,,,,,,,,,,,,,,,,,,,,,,,"3,55",,"0,22",,,,,,,,,,,,,,,,,,,"1,18","0,67","3,78",,,"5,63","0,22","3,55",0,"1,99",498,836,557,219,141,557,259,458,147,716,617,279,577,915,2567,517,1095,577,,,,,"20,20",,,,,,,,0,"5,70","0,670",,31,Brød,Bread
"Harekød, uspec., råt","Hare, raw",773,471,471,111,111,"21,6",,"21,6","2,0","2,0","2,0","0,0","1,9","0,0","0,2","1,2","26,7","73,3","0,0","0,0","0,0","0,00","0,00",,,,"0,10","0,10",,,,,"0,0","0,09",,"0,06","12,07","8,07","0,30","0,80","0,1","10,0","4,0","1,0","0,0","0,0",,"77,0","318,0","9,1","26,0",,"0,80","0,24","1,70","0,04","2,00","10,00",,"10,0",,,,"210,0",,,,"0,6",,"0,5",,,,,,,,,,,,,,,"0,00","0,00","0,00",,,"0,00",,,,,,,,,,,,,,,,,"0,00","0,00","0,00","0,00","0,00",,"0,03",,"0,38","0,03","0,16","0,00",,"0,02",,"0,00",,"0,00",,"0,04",,"0,00","0,18",,,"0,00",,"0,00","0,00","0,00",,,,,,"0,34",,"0,31",,"0,00","0,00","0,09","0,01",,,"0,04",,,,,"0,06",,"0,01",,,"0,00","0,62","0,22","0,86",,,"1,71","0,51","0,35",60,"3,46",,,,,,,,,240,,,,,,,,,,,,,,"130,00",,,,,,,,21,"6,25","0,920",,63,Vildt,Game
"Ørred, regnbue-, rå","Rainbow trout, raw",774,607,607,145,145,"18,7",,"18,7","0,0","0,0","0,0","0,0","7,8","0,0","0,1","1,3","27,8","72,2","19,5","19,5",,"18,66","18,66",,,,,,,,,,,,,,,,,,,,,"4,7",,,,"51,0",,,,,,,,,,,,"26,0",,,,,,,,"19,2",,,,,,,,,,,,,,,,,"0,00",,,,,"0,00",,,,,,,,,,,,,,,,,,,,,,,"0,32",,"0,99",,"0,15","0,01",,,,,,,,"0,44",,"0,16","0,93",,,"0,45",,"0,05","0,51","0,05",,,"0,04",,,"0,25",,"0,12",,"0,15",,,,,,"0,35",,,,,"0,10",,"0,95",,,"0,33","1,47","2,59","1,93","0,04",,"6,35","1,67","0,25",,"3,06",,,,,,,,,,,,,,,,,,,,,,,"65,00",,,,,,,,,,"0,814",,73,Fed fisk,Oily fish
"Koriander, frø",Coriander seed,775,1540,1540,371,371,"12,4",,"12,4","55,0","25,9","25,9","29,1","17,8","0,0","0,1","6,0","91,1","8,9",,,,"0,00",,,,,,,,,,,,"0,24",,"0,29","2,13","2,13",,,,,,"0,0",,,,"35,0","1267,0","709,0","330,0",,"16,32",,"4,70",,,,,"26,2",,,,"409,0",,,,"2,3",,,,,,,,,,,,,,,,,,"0,00","0,00",,,,,,,,,,,,,,,,,,,,,,,,,,"0,02",,"0,81",,"0,11",,,,,,,,,"0,10",,,"13,52",,,,,,,,,,,,,"1,75",,,,,,,,,,,,,,,,,,,,,"0,94","13,62","1,75",,,"16,31",,"1,75",0,"1,98",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,"6,25","0,918",,120,Krydderier,Spices
"Hjerte, høne (kylling), råt","Heart, chicken, raw",776,622,622,149,149,"15,6","13,4","15,6","0,7","0,7","0,7","0,0","9,3","0,0","0,2","0,8","26,4","73,6","9,0","9,0","0,0","0,40",,,,,"1,19",,,,,,,"0,31",,"0,73","8,20","4,88","0,23","2,56",,"45,0",,"7,3","3,2","3,2",,"64,0","177,0","12,0","17,0",,"5,96","0,35","6,59","0,09",,,,"10,0",,,,"177,0",,,,"0,0",,,,,,,,,,,,,,,,,"0,00","0,00","0,00",,,"0,70",,,,,,"0,00",,,,,,,,,,,,,,"0,00","0,00",,"0,06",,"1,53",,"0,82",,,,,,,,,"0,41",,,"2,08",,,"0,00",,"0,00",,,,,,,,"2,01",,"0,07",,,,,,,"0,76","0,00",,,,,"0,00",,"0,00",,,,"2,41","2,49","2,84",,,"7,74","0,07","2,77",136,"2,49",821,1344,1294,373,211,697,547,697,199,871,995,398,970,1518,2314,871,796,622,,,,,"227,00",,,,,,,,0,"6,25","0,830",,81,Høns og kylling,Chicken
"Grisekød, uspec., magert, råt","Pork, meat, lean, approx. 3 % fat, raw",777,482,482,114,114,"21,8","17,5","21,8","0,0","0,0","0,0","0,0","3,0","0,0","0,3","1,3","26,1","73,9","0,0","0,0","0,0","0,28","0,07",,"0,09",,"0,10","0,10",,,,,"0,0","1,07",,"0,31","8,19","4,20","0,40","0,79","2,6","2,1",,"0,7","0,0","0,0",,"100,0","480,0","9,0","33,0",,"1,07","0,10","3,60","0,01","5,30","0,00",,"5,8",,,,"275,5",,,,"1,0",,,"0,13","2,00","1,90","6,20",,"0,00",,"0,00","0,00","0,00","0,00","0,00","0,00",,"0,00","0,00","0,00",,,"0,00","0,00","0,00",,,,,,,,,,,,,,,,,,,,,"0,04","0,00","0,76","0,00","0,39",,,,,,,,,"0,10","0,00",,"1,23",,,"0,02",,,,,,,,,,"0,20",,"0,02",,,,"0,00",,,"0,00","0,00",,,,,"0,00",,,,,,"1,19","1,35","0,22",,,"2,76","0,02","0,20",61,"3,52",1091,1654,1971,563,148,810,739,950,239,1197,1302,845,1267,1971,2922,1021,810,880,,,"1,10",,"49,90","1,10",,"0,45","0,13","0,13","1,45","4,36",10,"6,25","0,920",,60,Svinekød (Gris),Pork
"Torsk, rogn, rå","Cod, roe, raw",778,508,508,120,120,"23,2","18,2","23,2","1,1","1,1","1,1","0,0","2,6","0,0","0,3","1,5","28,3","71,7","27,8","27,8","0,0","5,20","5,20",,"0,00",,"10,25","10,25",,,,,"0,0","0,77",,"0,66","5,49","1,15","0,26","4,45","15,0","22,0",,"19,5","19,3","19,3",,"101,0","272,0","8,0","13,1",,"0,92","0,12","4,46","0,11","0,16",,,"105,0",,,,"402,5",,,,"195,0",,"0,5",,,,,,,,,,,,,,,"0,00","0,00","0,00",,,"1,50",,,,,,,,,,,,,,,,,,,"0,00","0,00","0,00",,"0,02","0,01","0,29",,"0,04","0,00",,"0,00",,"0,00",,,,"0,06",,"0,06","0,17",,"0,02",,,"0,00","0,00","0,02",,,,,,"0,02",,"0,01",,"0,00","0,00",,"0,00","0,00","0,05","0,22",,,,,"0,02",,"0,45",,,"0,07","0,36","0,32","0,77",,,"1,52","0,70","0,07",323,"3,72",1301,1971,1822,558,193,855,930,855,260,1487,1190,483,1525,1785,2566,781,1227,1413,,,,,"335,00",,,,,,,,0,"6,25","0,590",,78,Fiskeindmad og rogn,Offal and fish eggs
"Lever, gris, rå","Liver, pig, raw",781,516,516,122,122,"21,1","17,3","21,1","1,9","1,9","1,9","0,0","3,4","0,0","0,2","1,6","28,0","72,0","14125,9","14124,1","11,0","0,20","0,20",,,,"0,20","0,20",,,,,"30,0","0,30",,"2,95","20,94","16,00","0,67","6,40","44,0","1000,0","59,0","40,0","25,0","25,0",,"80,0","271,0","6,5","18,0",,"13,42","1,01","6,78","0,39","2,71","200,00",,"47,6",,,,"369,3",,,,"3,1",,"1,6","0,25","1,50","4,12","0,70",,,,,,,,,,,"0,00","0,00","0,00",,,"3,00",,,,,,,,,,,,,,,,,"0,00","0,00","0,00","0,00","0,00",,"0,02",,"0,37","0,01","0,63","0,00",,"0,00",,"0,00",,"0,00",,"0,02",,"0,00","0,36",,,"0,01",,"0,00","0,00","0,00",,,,,,"0,32",,"0,01",,"0,02","0,00","0,00","0,03",,,"0,02",,,,,"0,09",,"0,07",,,"0,50","1,03","0,38","0,56",,,"2,48","0,21","0,35",300,"3,37",977,1785,1684,472,232,1044,775,977,296,1280,1246,539,1213,1785,2628,1179,1044,943,,,,,,,,,,,,,5,"6,25","0,730",,66,Indmad,Offal
"Krabbekløer, rå","Crab claws, meat, raw",783,473,473,112,112,"22,9","20,3","22,9","1,0","1,0","1,0","0,0","1,8","0,0","0,5","1,9","27,6","72,4","650,0","650,0","0,0","0,00","0,00",,,,"2,40","2,40",,,,,"0,0","0,05",,"0,40","5,97","1,70","0,30","0,71","0,0","20,0","3,0","13,5","0,0","0,0",,"215,0","152,0","120,0","51,0",,"3,50","0,44","11,90",,"5,60",,,"82,0",,,,"220,0",,,,"60,0",,"5,2","7,50","2865,60","0,40","13,20",,,,,,,,,,,"0,00","0,00","0,00",,,"0,00",,,,,,,,,,,,,,,,,,,,,"0,00",,"0,02","0,01","0,14","0,02","0,06","0,00",,"0,00",,,,"0,00",,"0,07","0,00",,"0,22",,,"0,05",,"0,06",,,,,,,,"0,05",,"0,07",,,,"0,00",,,"0,01","0,32",,,,,"0,02",,"0,15",,,,"0,25","0,40","0,61",,,"1,26","0,55","0,06",78,"3,66",1063,1979,1795,660,293,916,843,1063,256,1099,1905,440,1539,2492,3591,1502,989,1172,,,,,"80,90",,,,,,,,25,"6,25","0,700",,76,Skaldyr og produkter heraf,Shellfish and their products
"Krabbekløer, konserves","Crab claws, meat, canned",784,473,473,112,112,"22,9","20,3","22,9","1,0","1,0","1,0","0,0","1,8","0,0","2,5","1,9","27,6","72,4","650,0","650,0","0,0","0,00","0,00",,,,"2,40","2,40",,,,,"0,0","0,05",,"0,40","5,97","1,70","0,30","0,71","0,0","20,0","3,0","13,5","0,0","0,0",,"1000,0","110,0","120,0","32,0",,"3,50","0,44","11,90",,"4,88",,,"31,0",,,,"220,0",,,,"60,0",,"3,2","5,92","610,68","14,80","3,82",,,,,,,,,,,"0,00","0,00","0,00",,,"1,10",,,,,,,,,,,,,,,,,,,,,"0,00",,"0,02","0,01","0,14","0,02","0,06","0,00",,"0,00",,,,"0,00",,"0,07","0,00",,"0,22",,,"0,05",,"0,06",,,,,,,,"0,05",,"0,07",,,,"0,00",,,"0,01","0,32",,,,,"0,02",,"0,15",,,,"0,25","0,40","0,61",,,"1,26","0,55","0,06",78,"3,66",1063,1979,1795,660,293,916,843,1063,256,1099,1905,440,1539,2492,3591,1502,989,1172,,,,,"80,90",,,,,,,,0,"6,25","0,700",,76,Skaldyr og produkter heraf,Shellfish and their products
"Kalkun, kød og skind, rå","Turkey, flesh and skin, raw",785,528,528,126,126,"20,2","15,6","20,2","0,0","0,0","0,0","0,0","5,0","0,0","0,2","1,2","26,4","73,6","2,0","2,0","0,0","0,00","0,00",,,,"0,50","0,50",,,,,"0,0","0,06",,"0,16","7,53","4,09","0,41","0,75","2,0","10,0","5,0","1,0","0,0","0,0",,"93,0","230,0","10,0","21,0",,"0,80","0,14","1,35","0,01","1,00","0,00",,"24,0",,,,"150,0",,,,"1,5",,"0,5",,,,,,"0,00",,"0,00","0,00","0,00","0,00","0,00","0,00",,"0,00","0,00","0,00",,,"0,00","0,00","0,00",,,,,,,,,,,,,,,,,,,,,"0,05","0,00","1,20","0,02","0,48",,,,,,,,,"0,25","0,00",,"1,04",,,"0,02",,,,,,,,,,"0,97",,"0,05",,,,"0,00",,,"0,25","0,07",,,,,"0,09",,"0,25",,,,"1,75","1,30","1,67",,,"4,73","0,46","1,21",64,"3,23",905,1390,1713,517,129,743,582,808,207,1099,1228,614,1131,1713,2586,1099,873,776,,,,,"58,00",,,,,,,,30,"6,25","0,945",,82,Kalkun,Turkey
Grovfranskbrød,"Bread, white, coarse grain",786,1096,1096,259,259,"8,3",,"9,1","51,3","47,0","46,2","4,2","3,3","0,0","1,0","1,7","64,6","35,4","0,0","0,0","0,0","0,00","0,00",,,,"0,50","0,50",,,,"0,10","0,0","0,17",,"0,12","1,35","1,00","0,10","0,50","1,9","30,8",,"0,0","0,0","0,0",,"399,2","171,8","26,0","33,6",,"1,39","0,22","0,84","0,60","6,80","0,00",,"3,7",,,,"165,0",,,,"16,4",,"14,5","0,22","0,24","4,41","0,60",,"0,20",,"0,20","0,40",,,"0,10","0,10",,"0,50","0,00","0,00",,,"42,30",,,,,,,,,,,,,,,,,,,"0,00","0,00","0,00",,"0,02",,"0,66",,"0,09","0,01",,"0,01",,,,,,"0,00",,"0,05","1,12",,,"0,02",,,,,,,"0,00",,,"0,70",,"0,12",,,,,,,,,,,,,,,,,,,"0,79","1,19","0,82","0,00",,"2,79","0,12","0,70",,"1,46",340,580,190,130,150,410,190,230,81,390,310,180,260,380,2490,320,890,410,,,,,"22,00",,,,,,,,0,"5,70","0,858",,31,Brød,Bread
Marcipan,Marzipan,787,1997,1997,478,478,"11,0",,"13,3","50,4","47,4","45,1","3,0","26,5","0,0","0,1","1,3","89,2","10,8","13,0","12,0","6,0","0,00","0,00",,,,"12,00","12,00",,,,,,"0,11",,"0,35","5,55","1,60",,"0,30","0,3","60,0","20,0","0,0","0,0","0,0",,"33,0","270,0","59,0","140,0",,"1,90","0,45","1,50","1,50","8,00",,,"1,0",,,,"240,0",,,,"0,1",,"32,0",,,"0,10","2,00",,,,,,,,,,,"42,00","42,00","42,00",,,"0,00",,,,,,,,,,,,,,,,,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","1,44","0,00","0,39","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,10","0,00","0,27","13,82",,"0,00","0,00",,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","5,13",,"0,00","0,00","0,00","0,00","0,00","0,00",,"0,00","0,00",,"0,00",,"0,00","0,00","0,00","0,00",,,"0,05","1,83","14,19","5,13","0,00",,"21,20","0,00","5,13",0,"2,12",853,1580,666,187,284,1210,691,663,237,1010,2570,574,1030,2690,6110,1500,986,941,,,,,"28,50",,,,,,,,0,"5,18","0,800",,178,Nøddeprodukter,Nut products
"Hvedebrød, kastanjebrød","Wheat bread, white, with cracked chestnuts",790,1091,1091,258,258,"8,0",,"8,7","49,8","45,1","44,3","4,7","4,1","0,0","1,0","1,7","63,6","36,5",,,,,,,,,,,,,,,,"0,24",,"0,13","1,62",,"0,15",,,"58,0",,,,,,"392,4","187,2","60,4","33,2",,"1,58",,"0,80",,,,,"3,7",,,,"195,0",,,,,,,,,,,,,,,,,,,,,,"0,00","0,00",,,"44,70",,,,,,,,,,,,,,,,,"0,00","0,00","0,00","0,00","0,00",,"0,13",,"0,59","0,00","0,18","0,03",,"0,02",,"0,01",,"0,00",,"0,15",,"0,00","0,60",,,"0,04",,"0,00","0,00","0,01",,,,,,"0,85",,"0,18",,"0,00","0,00","0,05","0,00",,,"0,00",,,,,"0,00",,"0,00",,,"0,04","0,97","0,80","1,07",,,"2,87","0,23","0,85",,"1,40",360,640,210,140,150,450,190,240,97,420,330,190,280,370,2910,310,1000,450,,,,,,,,,,,,,0,"5,70","0,700",,31,Brød,Bread
"Hyldebærsaft, sød, koncentreret","Elderberry, juice, concentrated, sugar added",791,931,931,219,219,"0,5","0,4","0,5","53,2","53,2","53,2","0,0","0,5","0,0","0,1","0,2","54,4","45,6","0,0","0,0",,"0,00","0,00",,,,"0,00","0,00",,,,,,,,,"0,20",,,,,,,"0,0","8,0","8,0",,"24,0",,"19,0",,,"0,40",,"0,10",,,,,"0,2",,,,,,,,"1,0",,,,,,,,,,,,,,,,,"43,00","43,00","43,00",,,"0,00",,,,,,,,,,,,,,,,,,,,,,,,,"0,03",,"0,01",,,,,,,,,,,,"0,03",,,,,,,,,,,,,"0,16",,"0,13",,,,,,,"0,00",,,,,,,,,,,,"0,03","0,03","0,29",,,"0,35","0,13","0,16",0,"0,08",21,46,20,10,11,30,38,21,12,25,36,11,22,44,73,27,19,24,,,,,,,,,,,,,0,"6,25","0,700","1,102",54,Bærjuice og bærsaft,Berry juices
"Fennikel, frø",Fennel seed,793,1350,1350,327,327,"15,8","13,1","15,8","52,3","12,5","12,5","39,8","14,9","0,0","0,2","8,2","91,2","8,8","14,0","0,0","84,0","0,00","0,00",,,,,,,,,,"0,0","0,41",,"0,35","10,26","6,05",,,,,,"0,0",,,,"88,0","1694,0","1196,0","385,0",,"18,54",,"3,70",,,,,,,,,"487,0",,,,"3,0",,,,,,,,,,,,,,,,,"12,50","0,00","0,00",,,"0,00",,,,,,,,,,,,,,,,,,,,,,,,,"0,45",,,,,,,,,,,,,,"9,33",,,,,,,,,,,,,"1,60",,,,,,,,,,,,,,,,,,,,,"0,45","9,33","1,60",,,"11,38",,"1,60",0,"2,53",683,986,758,303,222,657,404,607,253,910,683,329,784,1845,2958,1112,910,910,,,,,,,,,,,,,0,"6,25","0,765",,120,Krydderier,Spices
"Marmelade, engelsk type","Marmalade, English type",794,1175,1175,277,277,"0,1",,"0,1","69,4","68,7","68,7","0,7","0,0","0,0","0,0","2,5","72,0","28,0","8,3","0,0","50,0","0,00","0,00",,,,"0,00","0,00",,,,,,"0,00",,"0,00","0,00","0,00","0,00","0,00","0,0","5,0","5,0","0,0","10,0","10,0",,"18,0","44,0","35,0","4,0",,"0,60","0,12","0,03","0,02","3,00",,,"0,3",,,,"13,0",,,,"0,2",,"10,0",,,,,,,,,,,,,,,"66,20","55,00","55,00",,,"0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,"0,02",,,,,,,,,,,,,,,,,,,,,,,"3,00","2,00",,,,,,"2,00",0,"6,25","0,800","1,430",185,"Marmelade, gele o.l.","Marmelade, jelly etc."
"Kylling, kød, rå","Chicken, flesh only, raw",795,537,537,128,128,"19,3","15,8","19,3","0,0","0,0","0,0","0,0","5,6","0,0","0,2","1,0","25,9","74,1","16,0","16,0","0,0","0,20","0,20",,,,"0,29","0,29",,,,,"0,0","0,10",,"0,16","11,72","8,24","0,39","1,06","2,0","21,2","10,0","0,4","2,3","2,3",,"76,0","281,0","11,0","24,2",,"0,58","0,04","0,97","0,01","0,90","5,00",,"12,4",,,,"173,0",,,,"0,4",,"3,6","0,14","3,40","0,00","0,20",,"0,00",,"0,00","0,00","0,00","0,00","0,00","0,00",,"0,00","0,00","0,00",,,"0,00","0,00","0,00",,,,"0,00",,,,,,,,,,,"0,00","0,00","0,00","0,00","0,00",,"0,02",,"0,68","0,01","0,26","0,01",,"0,00",,"0,00",,"0,00",,"0,10",,"0,00","1,78",,,"0,03",,"0,00","0,00","0,00",,,,,,"1,20",,"0,22",,"0,00","0,01","0,00","0,01",,,"0,01",,,,,"0,02",,"0,03",,,"0,06","0,98","1,91","1,51",,,"4,46","0,28","1,22",70,"3,21",931,1412,1798,514,128,738,610,803,209,1059,1284,514,1188,1766,2664,1124,899,803,,,"0,08",,"65,70","2,28","0,01","0,59","0,86","5,82",,"9,64",52,"6,25","0,792",,81,Høns og kylling,Chicken
"Lammekød, kølle, afpudset, rå","Lamb, leg, trimmed, raw",796,537,537,128,128,"19,6","17,0","19,6","0,0","0,0","0,0","0,0","5,5","0,0","0,2","1,1","26,2","73,8","45,0","45,0","0,0","0,40","0,40",,,,"0,70","0,70",,,,,"0,0","0,18",,"0,31","7,42","4,30","0,20","0,55","1,0","1,4","0,7","1,2","0,0","0,0",,"78,0","350,0","12,8","27,0",,"2,20","0,12","3,30","0,01","8,10","0,00",,"6,1",,,,"210,0",0,,,"0,7",,"2,1","0,19",,"1,60","4,60",,"0,00",,"0,00","0,00","0,00","0,00","0,00","0,00",,"0,00","0,00","0,00",,,"0,00","0,00","0,00",,,,,,,,,,,,,,,"0,00","0,00","0,00","0,00","0,02",,"0,25",,"1,06",,"0,88","0,00",,"0,00",,,,"0,00",,"0,09",,,"1,56",,,"0,00",,"0,00","0,00",,,,"0,21",,,"0,09",,"0,05",,,,,,,"0,00",,,,,,,,"0,00",,,"0,17","2,21","1,65","0,15","0,21",,"4,38","0,05","0,09",71,"3,23",1002,1648,1842,517,171,808,808,873,187,1099,1357,582,1260,1842,2973,1067,937,808,,,,,"82,00",,,,,,,,18,"6,25","0,797",,61,Fåre- og lammekød,Sheep and lamb
"Hvalkød, råt","Whale meat, raw",797,468,468,111,111,"22,3",,"22,3","0,0","0,0","0,0","0,0","2,4","0,0","0,2","1,0","25,7","74,3",,,,,,,,,,,,,,,,"0,10",,"0,22",,,,,,,,,"0,0","0,0",,"93,0","320,0",,"33,0",,"3,70",,"1,40",,,,,,,,,"195,0",,,,,,,,,,,,,,,,,,,,,"0,00",,,,,"0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,18",,,,"3,76",,,,,,,,,,,,,,,,,,,,,,,"35,10",,,,,,,,0,"6,25","0,910",,69,Havpattedyr,Marine mammals
"Kalvekød, magert, råt","Veal, thin fat, raw",798,509,509,121,121,"18,6","16,5","18,6","0,0","0,0","0,0","0,0","5,2","0,0","0,2","1,1","24,9","75,1","0,0","0,0","0,0","0,20","0,20",,,,"0,15","0,15",,,,,"0,0","0,06",,"0,13","9,64","6,00","0,41","0,90","0,0","10,0","3,0","1,3","1,0","1,0",,"68,0","322,0","7,5","20,0",,"1,40","0,06","4,30","0,01","2,20","0,00",,"8,4",,,,"178,0",,,,"1,7",,"1,7","0,10","0,31","0,10","0,90",,"0,00",,"0,00","0,00","0,00","0,00","0,00","0,00",,"0,00","0,00","0,00",,,"0,00","0,00","0,00",,,,,,,,,,,,,,,,,,,,,"0,15","0,04","1,28","0,06","0,62",,,,,,,"0,07","0,00","0,30","0,06",,"2,00",,,"0,00",,,,,,,,,,"0,09",,"0,06",,,,"0,00",,,"0,06","0,00",,,,,"0,00",,,,,,"2,15","2,43","0,21",,,"4,78","0,06","0,15",60,"3,36",1008,1579,1646,504,168,806,706,840,218,1042,1310,672,1210,1882,2822,1075,907,840,,,,,"120,00",,,,,,,,6,"6,25","0,920",,59,Kalvekød,Veal
